ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,ID_TURMA,ID_ALUNO,TX_RESP_BLOCO_1_LP,TX_RESP_BLOCO_2_LP,TX_RESP_BLOCO_1_MT,TX_RESP_BLOCO_2_MT,IN_PROVA_BRASIL,ESTRATO_ANEB,PESO_ALUNO_LP,PESO_ALUNO_MT,PROFICIENCIA_LP,DESVIO_PADRAO_LP,PROFICIENCIA_LP_SAEB,DESVIO_PADRAO_LP_SAEB,TX_RESP_Q004,TX_RESP_Q006,TX_RESP_Q007,TX_RESP_Q008,TX_RESP_Q009,TX_RESP_Q011,TX_RESP_Q027,TX_RESP_Q028,TX_RESP_Q037,TX_RESP_Q043,TX_RESP_Q048,TX_RESP_Q049,TX_RESP_Q050,TX_RESP_Q051,'CLASSIFICADOR IDEB'
27216977,3,1,604695,17856976,ACAABBAAAAB,AAAABDCCABD,DDBBAACBBDB,BCDDDADADBB,1,270430231,0.993087173,0.993087173,-1.842.148,0.411889,148.494.862,2.269.235,E,C,B,B,B,B,A,A,A,A,A,A,A,A,'ACIMA DA M?DIA '
27216977,3,1,604695,17856977,CBBCADBABBB,DADCACCAAAA,BBDACBDDCBC,ADABDADABDD,1,270430231,0.993087173,0.993087173,-1.475.438,0.346842,168.698.149,19.108.692,E,B,B,B,B,A,A,A,B,A,B,A,B,B,'ACIMA DA M?DIA '
27216977,3,1,604695,17856978,DBCACDDADDC,DDCACACCBAB,BACBAAACBBB,ACDBBABBBBB,1,270430231,0.993087173,0.993087173,-1.133.028,0.399171,187.562.667,21.991.673,C,A,A,B,A,B,A,A,A,A,?,A,A,A,'ACIMA DA M?DIA '
27224775,3,1,605043,17868543,BDCDDCBADBC,DCCABBDABAC,BBABBCCCACA,DCAAAABBADA,1,270430231,102.986.818,102.986.818,-0.922543,0.306522,199.158.994,16.887.328,D,B,B,B,B,A,A,A,C,A,A,A,A,B,'ACIMA DA M?DIA '
27224775,3,1,605043,17868544,CDBADDADCAB,AACDCDDDAAB,AABDDADBCAD,BDCDBDCBAAD,1,270430231,102.986.818,102.986.818,-2.006.369,0.431564,139.447.375,23.776.312,G,A,B,B,B,A,A,A,C,C,A,A,A,A,'ACIMA DA M?DIA '
27224775,3,1,605043,17868545,CBDAADBBDAC,ACCDACBDCDB,DCCBABBBBAD,ACCDBBDABCD,1,270430231,102.986.818,102.986.818,-1.259.584,0.334384,180.590.272,18.422.339,D,B,B,B,B,B,A,A,B,A,A,A,A,B,'ACIMA DA M?DIA '
27224775,3,1,605043,17868546,DAAABABAABC,BAAACAACCDB,DAABDDDBDBA,ADCADAABBAB,1,270430231,102.986.818,102.986.818,-1.976.518,0.433114,141.091.967,23.861.707,D,D,B,B,B,B,A,A,B,A,A,A,A,B,'ACIMA DA M?DIA '
27224775,3,1,605043,17868547,DBCBDDAACCB,AABDCBBDBAA,BCCBABDBCBC,ADABAACBBCD,1,270430231,102.986.818,102.986.818,-0.615435,0.318088,216.078.606,17.524.538,C,B,B,C,C,B,A,A,B,A,A,A,A,B,'ACIMA DA M?DIA '
27224775,3,1,605043,17868548,BADADDACABB,ADAACADAADA,BADDCDADACB,DCCBBCDCBDB,1,270430231,102.986.818,102.986.818,-1.355.231,0.410145,175.320.757,22.596.267,F,B,D,B,A,B,A,A,B,A,B,B,B,B,'ACIMA DA M?DIA '
27224775,3,1,605043,17868549,DBBACDCADDB,DCCDACBDBDA,DBBABCCCACD,CCCBABDCCAD,1,270430231,102.986.818,102.986.818,-0.597309,0.339723,217.077.229,18.716.482,D,B,B,B,B,B,A,A,C,A,A,A,A,C,'ACIMA DA M?DIA '
27224775,3,1,605043,17868550,BCCCDDCDABA,CBDDADAACDB,CAACBBDDBDA,BCAADBDBBAC,1,270430231,102.986.818,102.986.818,102.744,0.525443,306.590.115,28.948.422,D,A,A,B,B,B,A,A,B,A,A,A,A,B,'ACIMA DA M?DIA '
27224775,3,1,605043,17868551,DCACBBBADAB,BDCDCDDDACA,DDCBCAAABDB,AAAAAACCAAB,1,270430231,102.986.818,102.986.818,-0.598064,0.295399,217.035.633,16.274.524,D,B,B,B,B,B,?,A,C,A,A,A,A,C,'ACIMA DA M?DIA '
27224775,3,1,605043,17868552,DBCAAABBADD,AADADAACBAB,AABDDABDDCA,AADACADABCC,1,270430231,102.986.818,102.986.818,-1.826.482,0.415697,149.357.955,22.902.146,D,B,A,B,A,B,A,A,C,C,A,A,A,B,'ACIMA DA M?DIA '
27224775,3,1,605043,17868553,BDADDBACACD,BDCDDDADDDB,AADDACCDACB,CAACCBDDBDA,1,270430231,102.986.818,102.986.818,-0.643595,0.368701,214.527.177,20.312.978,E,B,B,B,B,B,A,A,C,D,A,A,A,B,'ACIMA DA M?DIA '
27224775,3,1,605043,17868554,CCBDBADDBCC,CCAAADAACBA,DCCBDACBBDB,BBCCBBDBBAC,1,270430231,102.986.818,102.986.818,-1.079.579,0.308621,190.507.352,17.002.969,C,B,C,B,B,A,A,A,?,A,B,B,B,C,'ACIMA DA M?DIA '
27224775,3,1,605043,17868555,BDDACBACBAA,BDDBBDCCABB,BADBBCCDAAC,BBACCADCBAA,1,270430231,102.986.818,102.986.818,-0.969109,0.382398,196.593.516,21.067.592,D,A,C,B,C,B,A,A,A,A,A,A,A,A,'ACIMA DA M?DIA '
27224775,3,1,605043,17868556,ADDCDCACBAB,CBBAADADAAB,BAABCABDACB,BCABABABCDA,1,270430231,102.986.818,102.986.818,-0.635445,0.394349,214.976.188,21.726.013,D,C,B,B,B,C,A,A,B,B,B,A,B,C,'ACIMA DA M?DIA '
27224775,3,1,605043,17868557,DBDCABADBDD,DDCABBDBBDA,DCCCDCDCCBB,BDAACACDADB,1,270430231,102.986.818,102.986.818,-0.786156,0.331199,206.673.012,18.246.867,F,A,D,B,B,B,A,A,B,B,A,B,A,B,'ACIMA DA M?DIA '
27224775,3,1,605043,17868558,DBACCDACDAB,BCDCDBABBDC,CACDACBADBC,BADDADDDACD,1,270430231,102.986.818,102.986.818,-0.619092,0.362012,21.587.713,19.944.458,C,C,C,B,B,B,A,A,C,B,A,A,A,B,'ACIMA DA M?DIA '
27224775,3,1,605043,17868559,BACDDDBDDBA,DBCCCACADDB,CBACCDCCACA,CBABCBACBCD,1,270430231,102.986.818,102.986.818,-0.745387,0.345372,208.919.114,19.027.705,D,B,C,B,B,B,A,A,A,C,A,A,A,B,'ACIMA DA M?DIA '
27224775,3,1,605043,17868560,DBAACDADDCB,BCCDCBBDBCA,CBCBAAACDDB,AACAADDCAAB,1,270430231,102.986.818,102.986.818,0.173915,0.361367,259.566.552,19.908.923,C,A,B,B,B,A,A,A,B,C,A,B,A,B,'ACIMA DA M?DIA '
27224775,3,1,605043,17868561,BCCDCBADDDA,DCCDABADADC,AAABAACAACA,CCCCADDACCB,1,270430231,102.986.818,102.986.818,-0.168147,0.3337,240.721.206,18.384.655,D,B,E,C,B,B,A,A,C,A,A,A,A,C,'ACIMA DA M?DIA '
27224775,3,1,605043,17868562,CBDDCDADCAB,CBBACBCCBBB,BCCAABDBCDA,ABCDDBAAABD,1,270430231,102.986.818,102.986.818,-0.90857,0.35858,199.928.813,19.755.378,D,B,B,B,B,A,A,A,C,C,A,A,A,B,'ACIMA DA M?DIA '
27224775,3,1,605043,17868563,CCCBABBBBDD,BDBDDDADADA,CCCBBBDACCD,CDACBDDCBDA,1,270430231,102.986.818,102.986.818,-0.856386,0.339399,202.803.805,18.698.632,C,E,B,B,B,B,A,A,B,A,A,A,A,B,'ACIMA DA M?DIA '
27224775,3,1,605043,17868564,CADCDDAACAB,DADDABBCBDC,DCABABDBBAC,BCCDBBDBCCC,1,270430231,102.986.818,102.986.818,-0.334232,0.344952,231.571.025,19.004.566,D,B,A,C,C,B,A,A,B,A,A,A,B,C,'ACIMA DA M?DIA '
27224775,3,1,605043,17868565,DBCACDDBDDB,BCADCBCDDCA,ABBABCCCAAD,CDCBADCBABD,1,270430231,102.986.818,102.986.818,0.844904,0.493323,296.533.593,27.178.823,D,B,C,C,C,B,A,A,C,A,A,A,A,C,'ACIMA DA M?DIA '
27224775,3,1,605043,17868566,CCADABBDBDC,AADADDACBDA,BCAABBDACAB,AABABCDCACC,1,270430231,102.986.818,102.986.818,-0.679643,0.350936,212.541.172,19.334.244,D,B,B,B,B,B,A,A,C,C,A,A,A,B,'ACIMA DA M?DIA '
27224775,3,1,605043,17868567,BCCCDDCAABA,DCBCBBDBBAD,BBACCDCCBDA,DACBCACBADB,1,270430231,102.986.818,102.986.818,0.221082,0.338679,262.165.141,18.658.965,D,B,B,B,B,B,A,A,?,A,A,A,A,B,'ACIMA DA M?DIA '
27224775,3,1,605043,17868568,BCBADCAABBA,DBACCDDCDDB,CACCCDDBACA,DBBAABACADD,1,270430231,102.986.818,102.986.818,-0.796921,0.335367,206.079.932,18.476.496,D,B,B,B,B,B,A,A,B,C,A,A,A,B,'ACIMA DA M?DIA '
27224775,3,1,605043,17868569,BBCDCBCDABA,CDCCABABCDC,ADADDADCBCC,BAACACCABAC,1,270430231,102.986.818,102.986.818,-0.418823,0.335465,226.910.623,18.481.895,C,B,C,C,C,B,A,A,A,C,A,A,A,B,'ACIMA DA M?DIA '
27224775,3,1,605043,17868570,DACBACADBDA,BDCCDAABBAB,CCCCABDACAC,BAABACCDCCC,1,270430231,102.986.818,102.986.818,-0.646073,0.373718,214.390.656,20.589.381,C,B,D,C,B,B,A,A,?,A,A,A,A,C,'ACIMA DA M?DIA '
27224775,3,1,605043,17868571,ADBCBCACBDD,ABDBAADDBCB,AABBCDDDACB,ADACAADABCC,1,270430231,102.986.818,102.986.818,-1.632.916,0.436369,160.022.156,24.041.036,D,B,B,B,A,A,A,A,B,A,A,A,A,B,'ACIMA DA M?DIA '
27224775,3,1,605043,17868572,*BB*DCABABC,ACCACACADAD,DABDBBADBAC,DACDCDCBCAD,1,270430231,102.986.818,102.986.818,-2.218.206,0.442974,127.776.562,24.404.927,D,?,B,C,?,B,?,A,?,?,B,A,B,?,'ACIMA DA M?DIA '
27224775,3,1,605044,17868575,DADABBBBBAA,CBAACADADDB,DABCDAAABDA,ABDAADABDCD,1,270430231,0.996646625,0.996646625,-0.774414,0.385748,207.319.919,21.252.155,F,A,B,B,A,B,A,A,A,A,A,A,A,C,'ACIMA DA M?DIA '
27224775,3,1,605044,17868577,BACCBABAABB,DADABBAACCA,BDCCDADCACD,DDCADADABBB,1,270430231,0.996646625,0.996646625,-1.575.245,0.422827,163.199.446,23.294.961,C,E,E,B,B,B,A,A,C,B,A,A,A,B,'ACIMA DA M?DIA '
27224775,3,1,605044,17868578,BAACDAACAAA,BCCCDDBCDBA,AADDCDBBBCB,BDCDCDDCBCD,1,270430231,0.996646625,0.996646625,-0.124965,0.372948,243.100.248,20.546.959,E,A,B,B,B,A,A,A,?,B,A,B,A,C,'ACIMA DA M?DIA '
27224775,3,1,605044,17868579,ACAACCACACB,ADDBBBABABC,BBCCBABADCC,BCCCBAABACA,1,270430231,0.996646625,0.996646625,-1.960.281,0.424298,141.986.518,23.376.004,F,C,B,B,B,A,A,A,B,D,B,A,A,B,'ACIMA DA M?DIA '
27224775,3,1,605044,17868580,CCBCBBDBBAD,BCCDCADAADA,DADBDACBADC,ADAAAADBABD,1,270430231,0.996646625,0.996646625,-0.251773,0.311801,236.113.969,17.178.166,E,B,B,B,A,B,A,A,B,C,A,A,A,B,'ACIMA DA M?DIA '
27224775,3,1,605044,17868581,BABACBDAACD,DAADBBADADB,BDADDADBAAD,BCBCBCACCBB,1,270430231,0.996646625,0.996646625,-1.265.809,0.328044,180.247.316,18.073.047,D,C,B,B,B,B,A,A,B,C,A,A,A,A,'ACIMA DA M?DIA '
27224775,3,1,605044,17868582,ACCDCBAABCB,CBBBCBAABDA,BADDABDCACC,DACBABDBABC,1,270430231,0.996646625,0.996646625,-1.539.268,0.440119,16.518.154,24.247.636,D,B,B,B,A,B,A,A,C,B,B,B,B,B,'ACIMA DA M?DIA '
27224775,3,1,605044,17868583,CBDCBDAACDB,CABDCBADCAA,CAABCCDBCBB,AAABCACDACB,1,270430231,0.996646625,0.996646625,-0.274614,0.321866,234.855.581,1.773.268,F,B,B,B,B,B,A,A,B,A,A,A,A,B,'ACIMA DA M?DIA '
27224775,3,1,605044,17868584,ACADABACBDC,BCCDDDCAABA,ACBCDBDACCD,AAACADBCBCA,1,270430231,0.996646625,0.996646625,0.127993,0.392956,257.036.555,21.649.267,D,B,C,B,B,A,A,A,B,B,A,A,A,B,'ACIMA DA M?DIA '
27224775,3,1,605044,17868585,ACCDDDBBCDC,DBABCDADDDB,DBABABDBCCC,DBDBBCACBCD,1,270430231,0.996646625,0.996646625,-100.869,0.356203,194.412.866,19.624.421,D,A,B,B,B,A,A,A,B,A,A,A,A,B,'ACIMA DA M?DIA '
27224775,3,1,605044,17868586,DBBACDDBDDC,BDDDDCACACB,ABCABBABBBD,CAABCCBDCCB,1,270430231,0.996646625,0.996646625,0.161947,0.411825,258.907.195,22.688.824,D,C,D,B,B,A,A,A,C,C,A,A,A,B,'ACIMA DA M?DIA '
27224775,3,1,605044,17868587,BDADCBADDCA,BDDBDBACBCD,CACBAADABAD,CAACCCCDACB,1,270430231,0.996646625,0.996646625,-0.080649,0.344817,245.541.765,18.997.128,E,B,B,C,A,A,A,A,B,C,A,A,A,B,'ACIMA DA M?DIA '
27224775,3,1,605044,17868588,DDCACDABCCB,BDCDBACDCDA,CBDAACBABBD,CDBCCCCBCBD,1,270430231,0.996646625,0.996646625,-1.354.661,0.368981,17.535.216,20.328.404,C,C,C,B,A,B,A,A,A,C,A,A,A,B,'ACIMA DA M?DIA '
27224775,3,1,605044,17868589,ABDBADAABBB,DCAAAAAACBB,DDAAABDBCBC,CBBCBBDCCBB,1,270430231,0.996646625,0.996646625,-1.488.063,0.376197,168.002.595,20.725.958,C,A,B,B,B,B,A,A,B,C,A,A,A,B,'ACIMA DA M?DIA '
27224775,3,1,605044,17868590,DBBACDCBDCB,BCCDCBBDDAA,DBCACCACABD,ADADAACCCAD,1,270430231,0.996646625,0.996646625,0.228997,0.402934,262.601.205,22.198.989,C,C,C,B,B,B,A,A,B,A,A,A,A,B,'ACIMA DA M?DIA '
27224775,3,1,605044,17868591,BCACDCBDDBD,CBDBCDAABDB,DBACBDDCACB,BCCBABDBCCC,1,270430231,0.996646625,0.996646625,-0.387947,0.335573,228.611.685,18.487.845,D,C,B,B,B,B,A,A,B,A,A,A,A,C,'ACIMA DA M?DIA '
27224775,3,1,605044,17868592,BCCCBDCDABC,CABCADBACAB,C.BC*AACCAB,BDBAABDACAC,1,270430231,0.996646625,0.996646625,-0.538014,0.350543,22.034.399,19.312.593,C,A,C,C,B,B,A,A,B,A,B,A,B,D,'ACIMA DA M?DIA '
27224775,3,1,605044,17868593,DBBACDDBDCB,BDDDADABBDC,ABBABAABBAD,CCACCBCACBD,1,270430231,0.996646625,0.996646625,0.016816,0.396069,25.091.144,21.820.773,D,C,B,B,B,B,A,A,B,B,A,A,A,B,'ACIMA DA M?DIA '
27224775,3,1,605044,17868594,BBBDCBDDBBA,BBDABBABBBB,ADABAACBBBA,BADBBCBBCCC,1,270430231,0.996646625,0.996646625,-0.781013,0.321574,206.956.357,17.716.593,C,B,C,B,B,B,A,A,B,C,A,A,A,B,'ACIMA DA M?DIA '
27224775,3,1,605044,17868595,BADCDBACBAB,CCCCBBDCCAA,BAABCCDDDCB,DAABDACCADB,1,270430231,0.996646625,0.996646625,-0.219129,0.350176,237.912.437,19.292.373,D,B,C,B,B,C,A,A,C,B,A,A,A,C,'ACIMA DA M?DIA '
27224775,3,1,605044,17868596,DCCCBBBBBAB,CDAABDAADBB,DACCCADBBDB,DCBAADDBBAC,1,270430231,0.996646625,0.996646625,-0.544476,0.311465,219.987.976,17.159.654,D,B,B,B,B,B,A,A,A,C,A,A,A,B,'ACIMA DA M?DIA '
27224775,3,1,605044,17868597,DACAABACBBB,BACCADBDABA,CCCBBDADDD.,BBCCBDDCACB,1,270430231,0.996646625,0.996646625,-0.515039,0.365081,22.160.976,2.011.354,E,B,B,B,B,A,A,A,C,C,A,A,A,C,'ACIMA DA M?DIA '
27224775,3,1,605044,17868598,CBCDDDAACDB,CDADCBDDDCA,BDACDBDBCBA,BAABABCCBBD,1,270430231,0.996646625,0.996646625,0.151216,0.359183,258.315.988,19.788.599,D,B,C,B,B,B,A,A,B,A,A,A,A,B,'ACIMA DA M?DIA '
27224775,3,1,605044,17868599,DCCDABACBDC,CCACBBDBBAA,BDBCABDCCCC,DCADBCCBADB,1,270430231,0.996646625,0.996646625,0.633737,0.392359,284.899.692,21.616.377,E,B,B,B,A,B,A,A,C,C,B,C,B,C,'ACIMA DA M?DIA '
27224775,3,1,605044,17868600,BDCBDDBDDBB,DBBBCBCBDCD,BBACADCCBBA,ABCACDACDCD,1,270430231,0.996646625,0.996646625,-0.90111,0.373446,20.033.981,20.574.396,C,B,B,B,B,B,A,A,B,A,A,A,A,C,'ACIMA DA M?DIA '
27224775,3,1,605044,17868601,BCCDCBCDCCA,BDCBDDCDABB,ADABAACBBDD,CACCCDBCBCA,1,270430231,0.996646625,0.996646625,0.434262,0.412985,273.909.944,22.752.732,D,B,C,B,B,B,A,A,C,C,A,A,A,C,'ACIMA DA M?DIA '
27224775,3,1,605044,17868602,DBAACDDDD*.,BDDDDDACDDB,CCCBCAADADD,AAACBCBCACC,1,270430231,0.996646625,0.996646625,-0.14123,0.358173,242.204.154,19.732.955,C,B,B,B,B,B,A,A,B,B,A,A,A,C,'ACIMA DA M?DIA '
27224775,3,1,605044,17868603,DCDCBBDBBAA,CBDACDAABDB,DCABBCCBBDB,DCBBDBDBBBC,1,270430231,0.996646625,0.996646625,0.431604,0.41136,273.763.506,22.663.206,D,A,B,B,B,B,A,A,C,A,A,A,B,B,'ACIMA DA M?DIA '
27224775,3,1,605044,17868604,DACCBBDBBAC,DAAACDCCDCB,DDABCCDBBDA,ABCABCACACD,1,270430231,0.996646625,0.996646625,-0.39546,0.324408,228.197.769,17.872.728,C,A,B,B,B,B,A,A,B,A,A,A,A,C,'ACIMA DA M?DIA '
27224775,3,1,605044,17868605,BDDADBAABCB,DCABCBDABDA,DADBCCCAACC,DDBCCABCBDB,1,270430231,0.996646625,0.996646625,-0.912625,0.343359,19.970.541,18.916.802,D,B,C,B,B,B,A,A,B,B,A,A,A,B,'ACIMA DA M?DIA '
27224775,3,1,605044,17868606,BBDDABABCAA,BCAAADDACBA,AAAAAADADBD,CBACCDCDADB,1,270430231,0.996646625,0.996646625,-1.083.761,0.327785,190.276.952,18.058.778,C,C,C,B,B,B,A,A,B,B,B,A,B,B,'ACIMA DA M?DIA '
27225011,3,1,605053,17868848,CDDDBABDADD,BACCDADAADB,AABDBACBDCD,ADCBAACCACB,1,270430231,102.986.818,102.986.818,-1.667.179,0.416432,158.134.493,22.942.639,F,A,A,B,A,A,B,A,C,?,A,A,A,A,'ACIMA DA M?DIA '
27225011,3,1,605053,17868850,CCBCABBDBDC,CDADCBACCDD,CBACBBCACDD,CADACBDDDCC,1,270430231,102.986.818,102.986.818,-1.091.748,0.36002,189.836.921,19.834.712,D,A,B,B,A,B,A,A,C,C,A,A,A,C,'ACIMA DA M?DIA '
27225011,3,1,605053,17868851,CDDDADDAADA,DDD*ACBDDDB,ABDBDBDCCBC,CCBCCBDCDDB,1,270430231,102.986.818,102.986.818,-1.281.366,0.333179,179.390.228,18.355.952,E,E,B,B,B,A,A,A,A,C,A,A,A,A,'ACIMA DA M?DIA '
27225011,3,1,605053,17868852,BDDADCACBAA,BCCCDDADABA,BAABCDDDACB,CBACCDDDBDA,1,270430231,102.986.818,102.986.818,0.523696,0.437482,278.837.164,24.102.355,C,B,B,B,A,B,A,A,B,B,A,B,A,D,'ACIMA DA M?DIA '
27225011,3,1,605053,17868853,DCDBDDDABBA,DCACBAABACB,CDDBACCDACA,CDBBDBCABDD,1,270430231,102.986.818,102.986.818,-1.684.397,0.385516,157.185.895,21.239.373,C,B,A,C,B,B,A,A,C,C,A,A,A,D,'ACIMA DA M?DIA '
27225011,3,1,605053,17868854,DBBACDDDDCB,BDDDDBACDAA,BBCBCBABDDD,AADABDDCBBB,1,270430231,102.986.818,102.986.818,0.099818,0.400031,255.484.299,22.039.053,C,B,B,B,A,A,A,A,C,B,A,A,A,C,'ACIMA DA M?DIA '
27225011,3,1,605053,17868855,DBAACDDBDDB,BCCDCBDDCCA,DBDBCCCCCBD,CBABAADBBCD,1,270430231,102.986.818,102.986.818,0.646025,0.442235,28.557.668,24.364.213,D,B,B,B,B,A,A,A,C,A,A,B,A,D,'ACIMA DA M?DIA '
27225011,3,1,605053,17868856,BADDDBABCDB,DCACBBDBABC,BBDBCDBDACB,DDCBBCCCBDB,1,270430231,102.986.818,102.986.818,-0.58693,0.335793,217.649.043,18.499.966,D,A,B,B,A,A,A,A,C,B,A,A,A,D,'ACIMA DA M?DIA '
27225011,3,1,605053,17868857,BBABDDABCCB,BBBAAAAACBB,DACCCBDBBBC,AABAAACBCCB,1,270430231,102.986.818,102.986.818,-1.791.863,0.399326,151.265.232,22.000.212,D,A,B,C,A,C,B,B,C,C,A,A,A,D,'ACIMA DA M?DIA '
27225011,3,1,605053,17868858,DBCBCBAABDA,CCCAADADBDA,ADABAACDBAA,DABCBBADBBC,1,270430231,102.986.818,102.986.818,-0.953391,0.312647,197.459.474,17.224.775,D,B,B,B,B,B,A,A,B,C,A,A,A,B,'ACIMA DA M?DIA '
27225011,3,1,605053,17868859,BCDDBBACCBD,CCDBADBBDAB,AADCCBCDDCC,DBDBBBDBCCC,1,270430231,102.986.818,102.986.818,-1.142.807,0.335408,187.023.909,18.478.755,C,B,A,B,A,B,A,A,B,B,A,A,A,B,'ACIMA DA M?DIA '
27225011,3,1,605053,17868860,BBADCBBCDAA,AADDDBACABB,ADABAAAABBB,AABBCDDDBCB,1,270430231,102.986.818,102.986.818,-0.751771,0.338584,208.567.398,18.653.731,F,B,C,C,C,A,A,A,B,B,A,A,A,B,'ACIMA DA M?DIA '
27225011,3,1,605053,17868861,CCDDABACBDC,CCCCBBDBBAA,CCCBCBDCCCD,CABBCCCCADB,1,270430231,102.986.818,102.986.818,0.399718,0.372661,272.006.799,20.531.148,D,B,B,B,B,A,A,A,C,C,A,A,A,C,'ACIMA DA M?DIA '
27225011,3,1,605053,17868862,DBBCCDCCDDB,DDADABBCBDB,ABBAACACCBD,BAACBDDBBBC,1,270430231,102.986.818,102.986.818,-0.663801,0.348121,213.413.961,19.179.157,D,A,B,B,C,A,A,A,C,B,A,A,A,C,'ACIMA DA M?DIA '
27225011,3,1,605053,17868863,BBACDDACBAA,DBAACDAADCB,BAABABDBCDC,DBBACCCABAD,1,270430231,102.986.818,102.986.818,-0.902565,0.354938,200.259.649,19.554.728,D,A,C,C,A,A,A,A,A,D,A,A,A,A,'ACIMA DA M?DIA '
27225011,3,1,605053,17868864,BBDBAADAACB,CACABAAAABD,DDBBCAABCDA,ACCDDBDDDDC,1,270430231,102.986.818,102.986.818,-186.044,0.421458,147.487.094,23.219.538,E,C,C,C,C,C,A,A,B,C,A,A,A,B,'ACIMA DA M?DIA '
27225011,3,1,605053,17868865,ACCDABACBDC,ADCCDDCDABA,CCABCCDACCB,CACCBDDCBDA,1,270430231,102.986.818,102.986.818,0.884809,0.497586,298.732.093,27.413.686,C,D,D,C,B,C,A,A,C,A,A,A,A,D,'ACIMA DA M?DIA '
27225011,3,1,605053,17868866,AABBCBBDBCB,DABCBDACCBA,DDADDACDDCD,CCDCACDBDBD,1,270430231,102.986.818,102.986.818,-2.155.031,0.444177,131.257.085,24.471.205,D,A,B,B,B,A,A,A,C,A,A,A,A,C,'ACIMA DA M?DIA '
27225011,3,1,605053,17868867,DBBACACCDDB,DBACABBCBAA,CCCDABABABD,AABAAAADDCB,1,270430231,102.986.818,102.986.818,-1.272.902,0.320424,179.856.538,17.653.236,C,A,C,B,B,B,A,A,C,A,A,A,A,D,'ACIMA DA M?DIA '
27225011,3,1,605053,17868868,CCDCDBBBABD,BCADDBABBAA,DACBCADCCDB,BDABAACCBBD,1,270430231,102.986.818,102.986.818,-0.917524,0.356804,199.435.507,19.657.532,D,B,A,B,?,B,B,A,?,A,A,A,A,D,'ACIMA DA M?DIA '
27225011,3,1,605053,17868869,BCCDBDDDDBB,CBDBDDAADAA,CBACCDDCBDA,BCCBCDDBCCD,1,270430231,102.986.818,102.986.818,-0.655469,0.33431,213.872.999,18.418.262,D,A,B,B,B,A,A,A,C,B,A,A,A,C,'ACIMA DA M?DIA '
27225011,3,1,605053,17868870,CBDDDDAACDB,BCCDABACBDC,DCABBBABBCC,CCCBABDCCCD,1,270430231,102.986.818,102.986.818,0.997401,0.479507,304.935.165,26.417.653,C,B,B,B,B,B,A,A,B,A,A,A,A,C,'ACIMA DA M?DIA '
27225011,3,1,605053,17868871,DBAAAAAAAAA,ABABBCBAABA,AAAAAAABABD,BABCCACACDB,1,270430231,102.986.818,102.986.818,-2.347.136,0.483688,120.673.375,26.647.998,D,A,C,C,A,B,A,A,C,B,A,A,A,D,'ACIMA DA M?DIA '
27225011,3,1,605054,17868873,BCDABDBDBBD,DBBACDCDDCB,AACCCDADBDA,DBBDCCDADCD,1,270430231,1.176.992.205,1.176.992.205,-0.618045,0.333538,215.934.813,1.837.573,E,B,B,B,A,A,A,A,C,C,A,A,A,D,'ACIMA DA M?DIA '
27225011,3,1,605054,17868874,ABCDABABABC,ACDCBBDBDAB,DCDCABDACCD,DAABCBCC*DB,1,270430231,1.176.992.205,1.176.992.205,-0.321733,0.34511,232.259.637,1.901.327,D,A,B,B,B,B,A,A,C,A,A,A,A,D,'ACIMA DA M?DIA '
27225011,3,1,605054,17868875,CCACABBDABB,BBDADDADAAB,CCCDDCBCCCD,DBADCCDBADC,1,270430231,1.176.992.205,1.176.992.205,-156.469,0.375974,163.780.956,20.713.672,D,B,B,B,A,A,A,A,C,A,A,A,A,D,'ACIMA DA M?DIA '
27225011,3,1,605054,17868876,CCBDBBDBBAD,BCADCDDAAAA,DACBCAABBDB,CAADDACABCD,1,270430231,1.176.992.205,1.176.992.205,-0.562331,0.306114,219.004.284,1.686.485,E,B,B,B,C,A,A,A,C,A,A,A,A,A,'ACIMA DA M?DIA '
27225011,3,1,605054,17868877,DCCDCBADADC,BDDCDBACBAD,CCABABDCCAD,BAABBDCDDCB,1,270430231,1.176.992.205,1.176.992.205,-0.284814,0.374721,234.293.629,2.064.464,D,B,C,B,B,B,A,A,C,A,A,A,A,D,'ACIMA DA M?DIA '
27225011,3,1,605054,17868878,ABCACDDBDDB,BCDDDBBCBDB,ACDABCCCCDD,BABBCDCDCCB,1,270430231,1.176.992.205,1.176.992.205,-0.403345,0.414716,227.763.358,22.848.099,E,B,B,B,B,B,A,A,B,A,A,A,A,C,'ACIMA DA M?DIA '
27225011,3,1,605054,17868879,AADDCBABACC,BDDBABAACDC,ABADDADCBDB,DADACBDDACB,1,270430231,1.176.992.205,1.176.992.205,-1.065.177,0.350837,191.300.807,1.932.879,D,B,B,C,B,B,A,A,A,D,A,A,A,D,'ACIMA DA M?DIA '
27225011,3,1,605054,17868881,ABDBDABDDCA,BCCACDDDAAC,AAAAAAAADAC,DBCDCADCAAC,1,270430231,1.176.992.205,1.176.992.205,-134.144,0.365223,176.080.549,20.121.363,E,A,B,B,B,B,A,A,C,A,A,A,A,D,'ACIMA DA M?DIA '
27225011,3,1,605054,17868883,DBBDCDDBDDB,BCADCAADDCA,CBBCACCADCD,CACAAACBBBC,1,270430231,1.176.992.205,1.176.992.205,-0.14281,0.390779,242.117.107,21.529.329,D,C,B,B,A,A,A,B,C,A,A,A,A,D,'ACIMA DA M?DIA '
