ID_AREA,ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,ID_TURMA,ID_TURNO,ID_ALUNO,TX_RESP_BLOCO_1_LP,TX_RESP_BLOCO_2_LP,TX_RESP_BLOCO_1_MT,TX_RESP_BLOCO_2_MT,ESTRATO_ANEB,PESO_ALUNO_LP,PROFICIENCIA_LP,PROFICIENCIA_LP_SAEB,DESVIO_PADRAO_LP_SAEB,TX_RESP_Q002,TX_RESP_Q003,TX_RESP_Q004,TX_RESP_Q017,TX_RESP_Q029,TX_RESP_Q057,'RESULTADO IDEB',CONDICAO
2,27044289,3,1,604387,1,17847759,DADDBDDDDBACA,CAAABDCACBBCB,CADDCABADCCBC,ABADCCBDCADCC,270915231,1.222.222.222.200.000,0.895619000000000,299.327.652.000.000.000,18.228.190.000.000.000,C,B,C,B,A,C,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604387,1,17847760,CABACDACCDCCB,BBBDAADDCCDCB,BAAADCDDDCCCB,ACBACBABDBCAB,270915231,1.222.222.222.200.000,-0.429035000000000,226.348.009.000.000.000,21.969.470.000.000.000,B,I,D,A,A,C,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604387,1,17847761,.............,.............,.............,.............,270915231,?,?,?,?,?,?,?,?,?,?,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604387,1,17847762,CABACDACCDCCC,BBBDAADDCCCDC,BAAADCDDDCCCB,ACDBBCACDBCAB,270915231,1.222.222.222.200.000,-0.357707000000000,230.277.708.000.000.000,21.905.617.000.000.000,B,E,E,D,A,A,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604387,1,17847763,.............,.............,.............,.............,270915231,?,?,?,?,?,?,?,?,?,?,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604387,1,17847764,.............,.............,.............,.............,270915231,?,?,?,?,?,?,?,?,?,?,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604387,1,17847765,DADDBCDDDB*BA,ABBABCBABAADA,CDAACCDADDABD,AACDDBAADDADD,270915231,1.222.222.222.200.000,0.661450000000000,286.426.495.000.000.000,19.030.680.000.000.000,D,K,E,A,A,C,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604387,1,17847766,CBCACCDDABDAA,ADACDCCADAABA,DBDAACCDCCDBD,BDADBCAABCBDD,270915231,1.222.222.222.200.000,-0.334490000000000,231.556.811.000.000.000,19.246.095.000.000.000,B,E,C,A,A,C,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604387,1,17847767,ADDACBAADCABB,BBBABDCCACABC,DCCCACAAABCCA,BBBBCAACCAADD,270915231,1.222.222.222.200.000,-1.153.622.000.000.000,186.428.075.000.000.000,25.582.052.000.000.000,B,C,C,A,A,D,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604387,1,17847768,CABADACADCDDD,CBDCADBDABABA,ACBDAAADCDADA,BBDDADDDDDABD,270915231,1.222.222.222.200.000,0.645202000000000,285.531.338.000.000.000,18.054.756.000.000.000,A,B,D,A,A,C,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604387,1,17847769,DBACBDDDCBABA,BACDAADDBBCAB,CBBBBAACACCAB,AADCDDBAAACDB,270915231,1.222.222.222.200.000,0.310742000000000,267.104.812.000.000.000,18.761.218.000.000.000,B,C,D,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604387,1,17847770,CADCACADAAABA,BCDDBDBCDCCAC,DACABCBDCBDBD,CBCBCBCDBBCAB,270915231,1.222.222.222.200.000,-0.121213000000000,243.306.958.000.000.000,19.586.241.000.000.000,F,J,C,E,A,A,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604387,1,17847771,.............,.............,.............,.............,270915231,?,?,?,?,?,?,?,?,?,?,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604387,1,17847772,DCCBACDABBADB,CCCBDBDACBCAA,CACBDADAACDCA,BCDABCCCDBBCA,270915231,1.222.222.222.200.000,-0.995792000000000,195.123.460.000.000.000,22.154.859.000.000.000,B,J,D,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604387,1,17847773,.............,.............,.............,.............,270915231,?,?,?,?,?,?,?,?,?,?,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604387,1,17847774,BDBBCCCADAADA,CADABCADCCACC,ACBBBCACAADDB,CCBCADCDCDBDC,270915231,1.222.222.222.200.000,-0.362576000000000,230.009.459.000.000.000,19.370.331.000.000.000,A,K,C,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604387,1,17847775,CDACDDCADADDA,BACDACCDBADAB,CDBCDCAABBBDB,ABDDCBACCCACB,270915231,1.222.222.222.200.000,0.354506000000000,269.515.918.000.000.000,22.187.530.000.000.000,B,D,D,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604387,1,17847776,BDBBBCBBBBAAA,BDAABDCADCDDC,AAACBAAAAABCA,CAACBCAAAACBC,270915231,1.222.222.222.200.000,0.302497000000000,266.650.567.000.000.000,20.076.903.000.000.000,C,C,D,B,A,C,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604387,1,17847777,DDADDDBCCACAC,DCCCCDBCDCADD,BAAAADCDBBBCC,ABDBDBDDBBCAC,270915231,1.222.222.222.200.000,-0.979862000000000,196.001.097.000.000.000,25.862.092.000.000.000,B,I,C,A,A,C,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604387,1,17847778,.............,.............,.............,.............,270915231,?,?,?,?,?,?,?,?,?,?,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604387,1,17847779,BBACDDCADCDDC,BACCACCDBAADB,ADBCBDAAABBAA,BAABCBACCADBA,270915231,1.222.222.222.200.000,0.320365000000000,267.634.975.000.000.000,23.457.927.000.000.000,B,H,C,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604387,1,17847780,BACDACBDDACCC,BCDADCCBDACAD,BBDDCBDBBAADB,AABBBBDBAABCC,270915231,1.222.222.222.200.000,-1.573.950.000.000.000,163.270.792.000.000.000,25.622.270.000.000.000,B,F,D,A,A,C,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604387,1,17847781,BADDAADDBBCCA,BACDCCADADBBA,CAACDBBCCBBDB,BABDCDBCAACBB,270915231,1.222.222.222.200.000,-0.241423000000000,236.684.185.000.000.000,19.102.962.000.000.000,B,D,D,B,B,C,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604387,1,17847782,.............,.............,.............,.............,270915231,?,?,?,?,?,?,?,?,?,?,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604387,1,17847783,.............,.............,.............,.............,270915231,?,?,?,?,?,?,?,?,?,?,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847784,ADACBCBBBCDDA,BCAADDCADAADA,AACDDBCADAACA,DBBABBAABBDCA,270915231,1.156.250.000.000.000,0.766276000000000,292.201.712.000.000.000,20.199.486.000.000.000,D,A,C,A,A,B,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847785,BACCABCDBBDDB,CACACACACCBCA,BCCCDDACCACDC,CAADACCDCDAAC,270915231,1.156.250.000.000.000,0.658391000000000,286.257.964.000.000.000,22.964.071.000.000.000,B,G,B,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847786,BCCDBDCCBAD*C,CDCDCCCBDACAA,BAADDBDDBABBC,DDBAACAAACDCD,270915231,1.156.250.000.000.000,-0.988694000000000,195.514.513.000.000.000,21.480.627.000.000.000,B,A,C,A,A,C,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847787,CBBADCABABDCD,BCBACDDCDACDA,AAADACDDCBADC,ABDDCDCDBCCBC,270915231,1.156.250.000.000.000,-0.134311000000000,242.585.345.000.000.000,20.693.673.000.000.000,?,?,?,?,?,?,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847788,BACAAADDBBDAA,ABCCBCBDDDDDC,AADCBBBAAAACB,BAACCDABAAACA,270915231,1.156.250.000.000.000,-0.379492000000000,229.077.500.000.000.000,21.922.365.000.000.000,F,F,C,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847789,.............,.............,.............,.............,270915231,?,?,?,?,?,?,?,?,?,?,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847790,ADCBBCBBBAAAA,BCBACBDCCADDC,ADACCBAACBADD,BBABBBDDBBBCC,270915231,1.156.250.000.000.000,0.816944000000000,294.993.182.000.000.000,20.499.249.000.000.000,F,C,B,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847791,DAACAABAABCCD,BDACABDDBCCDB,CABDDABADBBDA,ABDCDBABCACAC,270915231,1.156.250.000.000.000,-1.007.619.000.000.000,194.471.871.000.000.000,21.293.364.000.000.000,B,E,B,A,A,C,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847792,BCCDCCDCCDDDD,DBADBADABBCDD,BCADCDDDBBDDC,CCCDBCCCAABAA,270915231,1.156.250.000.000.000,-0.230694000000000,237.275.282.000.000.000,18.394.627.000.000.000,B,J,D,A,B,C,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847793,CCDDACDDAAABA,BCDDCDDCCDCAD,DCBDDBCDDCCBD,CBBDBBDDBBABC,270915231,1.156.250.000.000.000,0.108605000000000,255.968.405.000.000.000,16.911.183.000.000.000,F,F,C,A,A,D,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847794,.............,.............,.............,.............,270915231,?,?,?,?,?,?,?,?,?,?,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847795,.............,.............,.............,.............,270915231,?,?,?,?,?,?,?,?,?,?,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847796,CDDCDDCADDAAB,DADDBCDDDBACC,DDCBBCABACDBB,CADBBDBCDDDBD,270915231,1.156.250.000.000.000,0.213758000000000,261.761.637.000.000.000,20.661.609.000.000.000,B,F,C,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847797,CCBDCCDDCBDBD,CACACBCDCABCB,CBACACDAADCCA,BDAADCCDDDBCB,270915231,1.156.250.000.000.000,0.068479000000000,253.757.728.000.000.000,19.284.550.000.000.000,B,A,C,A,A,D,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847798,BAADBDCADADDC,AADABBAACDCBB,DCABBAAABDDBA,BAADDCCCCAADD,270915231,1.156.250.000.000.000,-0.253874000000000,235.998.218.000.000.000,21.098.554.000.000.000,B,F,B,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847799,CBAABDCABCDDB,CDBBCDBDADCDA,CBCDCABABACAD,DBBAACBDBCACB,270915231,1.156.250.000.000.000,-0.487251000000000,223.140.694.000.000.000,22.774.494.000.000.000,B,B,B,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847800,.............,.............,.............,.............,270915231,?,?,?,?,?,?,?,?,?,?,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847801,CBDDBDCDBBBDC,DAACDCDAABAAA,CBCDBBDDDAADC,CBBCBAAAABBCA,270915231,1.156.250.000.000.000,-0.468285000000000,224.185.595.000.000.000,21.110.014.000.000.000,B,D,C,A,A,D,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847802,CCDDABCDACABA,BCBCCDCACADAB,AACBBBDDDCDCD,BDCAABDDBDABC,270915231,1.156.250.000.000.000,0.014749000000000,250.797.562.000.000.000,19.789.977.000.000.000,B,I,C,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847803,CAAAADCDDDDDA,CBDCABDDABAAA,B*BBBACAABCAC,DCACBCBBDABDC,270915231,1.156.250.000.000.000,0.667145000000000,286.740.252.000.000.000,18.137.617.000.000.000,B,F,B,B,A,C,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847804,DADCCBDDAAABD,DAAADDCADDDAA,BDDBDBAAACBAB,BACCADAAAADBC,270915231,1.156.250.000.000.000,0.219579000000000,262.082.336.000.000.000,19.617.369.000.000.000,B,G,B,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847805,.............,.............,.............,.............,270915231,?,?,?,?,?,?,?,?,?,?,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847806,DADDBCDDDBABA,ADCBBCBBBBCDA,ABBDBCBADBABB,AAADACBACBCDA,270915231,1.156.250.000.000.000,1.385.287.000.000.000,326.305.109.000.000.000,19.995.805.000.000.000,B,G,C,A,A,C,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847807,BAADAADDBADAA,CCDDBCDAABCAA,CBDCCBBACBDBC,DDDABCBDCDBCA,270915231,1.156.250.000.000.000,-0.290363000000000,233.987.916.000.000.000,18.364.050.000.000.000,B,A,B,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847808,CBBBACBBBCADA,ACCACDDCCDCAD,CDABBDBACCBDA,AAAACBDDBDDDC,270915231,1.156.250.000.000.000,0.189126000000000,260.404.577.000.000.000,18.189.625.000.000.000,A,C,C,A,A,C,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847809,BDACAADDACCAB,CBAABDDACCCDB,AADCDAAADBAAB,CCCDCABACACDA,270915231,1.156.250.000.000.000,-0.441311000000000,225.671.683.000.000.000,24.611.693.000.000.000,B,E,C,C,A,A,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847810,DCCDBCBBBDADA,BAADADDDCBCAD,DDAADCCCCBBBA,BCCABCCDABBBB,270915231,1.156.250.000.000.000,-0.211944000000000,238.308.282.000.000.000,18.697.310.000.000.000,B,E,B,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847811,BDAADCCADADDD,DADABCDDDBACD,CDCABCABAACDD,CABCBABCDCCCB,270915231,1.156.250.000.000.000,0.568120000000000,281.284.631.000.000.000,18.654.778.000.000.000,D,E,B,A,A,C,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847812,CBAADDCACCDDA,CBDCABADABABA,CBCDCCCDCAACC,C*BDBBCDBCDCC,270915231,1.156.250.000.000.000,1.076.010.000.000.000,309.265.999.000.000.000,19.087.977.000.000.000,A,D,C,A,A,C,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847813,BCDACDDCDBCAC,ABCDACDDBBBDB,DBBBCBCDBADBC,ABBCDDACCBCAA,270915231,1.156.250.000.000.000,-0.056227000000000,246.887.255.000.000.000,19.474.788.000.000.000,B,I,C,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847814,BCAACDDBCCCCC,ADCBBDAADACCA,DCBAADCCBACCC,DBABACCDACDAA,270915231,1.156.250.000.000.000,-0.651591000000000,214.086.651.000.000.000,20.763.642.000.000.000,A,C,C,A,A,D,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847815,DCBAADCADADBA,DBDDCDCAACDBD,BDCDBCAAACDBA,BCBBABACCDCBA,270915231,1.156.250.000.000.000,-0.665416000000000,213.324.985.000.000.000,22.292.648.000.000.000,B,F,B,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847816,DADDCCDDDBCBA,CADBACBBBAADB,CDCDCAADACCDB,AABDBCBACDBCC,270915231,1.156.250.000.000.000,0.379933000000000,270.916.777.000.000.000,18.967.818.000.000.000,B,A,C,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847817,ACADBCBBBCBDA,CADCAADDAABBA,BACBADAACAACB,BBCDBDCDDADBB,270915231,1.156.250.000.000.000,0.604100000000000,283.266.890.000.000.000,18.934.101.000.000.000,B,B,C,A,A,D,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847818,CAACBDDDABABA,BDAADCCADDBDA,ADDABBBDADDBB,DCCABCAABCABA,270915231,1.156.250.000.000.000,0.429231000000000,273.632.769.000.000.000,18.225.931.000.000.000,C,J,D,A,A,C,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847819,CCBBACBBBBADA,CADAADCADACBA,DAADACAAABBDC,DDBCACBACA*BB,270915231,1.156.250.000.000.000,-0.145818000000000,241.951.386.000.000.000,20.340.745.000.000.000,B,I,C,A,B,C,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847820,BBDACDDCCCCDD,BDCCDADDBCDAA,DAAADDDDBCADC,CCBCDCACBBADB,270915231,1.156.250.000.000.000,-0.321692000000000,232.261.896.000.000.000,21.437.268.000.000.000,A,H,C,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847821,.............,.............,.............,.............,270915231,?,?,?,?,?,?,?,?,?,?,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847822,.............,.............,.............,.............,270915231,?,?,?,?,?,?,?,?,?,?,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604389,2,17847823,.............,.............,.............,.............,270915231,?,?,?,?,?,?,?,?,?,?,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604389,2,17847824,CDCCCCADCBDCA,BBDBABDCBBCDB,CBBDDABCCCDAB,BBDBCAACAABBB,270915231,1.280.000.000.000.000,-0.661408000000000,213.545.799.000.000.000,21.225.985.000.000.000,C,K,D,A,A,C,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604389,2,17847825,BADDADCDBBDDC,DCDCABDDABAAA,CBCCDBACCBBDB,CCBDBBCDDCDDB,270915231,1.280.000.000.000.000,0.856979000000000,297.198.845.000.000.000,20.665.300.000.000.000,D,L,D,A,A,D,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604389,2,17847826,CAAAADDDCBCDD,CAAAABCCCCDCA,ACCDCAACCBABA,CBBDACACDDADC,270915231,1.280.000.000.000.000,-0.377953000000000,229.162.288.000.000.000,18.905.012.000.000.000,?,D,D,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604389,2,17847827,DCDCABDDABABA,DCBDBCDDABACD,CCDADBCAADDCC,CDADACDCDCDBC,270915231,1.280.000.000.000.000,0.730509000000000,290.231.187.000.000.000,16.411.982.000.000.000,B,K,C,A,A,C,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604389,2,17847828,BBABACBBBCDDA,BAAAACCADAAAA,AADDCDBACBDDA,DDBCBDCBBCDDA,270915231,1.280.000.000.000.000,0.008528000000000,250.454.826.000.000.000,19.083.570.000.000.000,?,K,D,A,A,B,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604389,2,17847829,BCCACBACBDCBD,DBCDACAAABCBA,CDBBBBCCDABDC,BACCBCADBDCCA,270915231,1.280.000.000.000.000,-0.531790000000000,220.686.891.000.000.000,22.856.859.000.000.000,B,D,E,B,A,C,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604389,2,17847830,BABDAACDCCDAC,CABACDCACCDDB,CBBCDAACCCCDA,BCBDBDCCCDDAA,270915231,1.280.000.000.000.000,0.900879000000000,299.617.444.000.000.000,22.244.111.000.000.000,B,A,C,A,A,C,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604389,2,17847831,CBBADDBDACDBD,DDBBACBBBCACC,CDADADDDCDADD,DAACADCADAACC,270915231,1.280.000.000.000.000,-0.491265000000000,222.919.549.000.000.000,21.250.667.000.000.000,B,J,E,A,A,D,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604389,2,17847832,.............,.............,.............,.............,270915231,?,?,?,?,?,?,?,?,?,?,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604389,2,17847833,CCCCBACADACBC,CDAACBDDCBDCB,ACCAAAAABADAB,CABDCCBBDBAAA,270915231,1.280.000.000.000.000,-0.939255000000000,198.238.274.000.000.000,21.604.366.000.000.000,C,H,E,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604389,2,17847834,.............,.............,.............,.............,270915231,?,?,?,?,?,?,?,?,?,?,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604389,2,17847835,ACBDCDDCBADBD,BDCCAACDBBDAA,CACDBBDCBDAAC,ACDDBDBBABDAB,270915231,1.280.000.000.000.000,0.015536000000000,250.840.920.000.000.000,21.379.200.000.000.000,B,B,C,A,A,C,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604389,2,17847836,CABADACAD.CDA,BABCCDCADCCDB,CCAADCCCDDBDD,DCCCDBDDDADAC,270915231,1.280.000.000.000.000,-0.469882000000000,224.097.611.000.000.000,20.360.799.000.000.000,B,I,E,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604389,2,17847837,CDBDACCDACABA,BDCCACCDDADDC,CCAABBADBDCBC,ACCBDBAAACBDC,270915231,1.280.000.000.000.000,-0.621182000000000,215.761.985.000.000.000,22.327.081.000.000.000,B,K,D,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604389,2,17847838,.............,.............,.............,.............,270915231,?,?,?,?,?,?,?,?,?,?,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604389,2,17847839,.............,.............,.............,.............,270915231,?,?,?,?,?,?,?,?,?,?,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604389,2,17847840,DDAADCCADADAA,BDBABACDCACAB,DDADBABABDCCD,CACDCDBBDCDBD,270915231,1.280.000.000.000.000,-0.767915000000000,207.677.970.000.000.000,23.244.937.000.000.000,B,C,D,C,A,C,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604389,2,17847841,BCCBCDBCDDCBC,ADACDCCADADAA,AADDCBDCBBDBC,DAAABBAABABCA,270915231,1.280.000.000.000.000,-0.349428000000000,230.733.826.000.000.000,18.905.287.000.000.000,C,F,E,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604389,2,17847842,DBDBBCBBBBBDA,BCAACDDCCACDD,AABCAABACBBDA,DDBADDCCBCCDC,270915231,1.280.000.000.000.000,1.046.065.000.000.000,307.616.229.000.000.000,21.154.584.000.000.000,A,J,D,A,A,C,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604389,2,17847843,BBDDAACDBBADB,ADBBBCBBDCADA,ABCCDDACCACDA,DBDCBCAACCBCC,270915231,1.280.000.000.000.000,0.672521000000000,287.036.433.000.000.000,21.987.320.000.000.000,A,E,D,A,B,A,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604389,2,17847844,CCAACDDCCCBAC,DDADACDADCDDD,ABADCBCCBCCDC,CACDDDACDBCAB,270915231,1.280.000.000.000.000,-0.125168000000000,243.089.064.000.000.000,20.543.599.000.000.000,C,B,C,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604389,2,17847845,CDACDDCCDBDDA,CACACABDCCDBA,CCDCBDACBBCAD,CACCCADDCADCB,270915231,1.280.000.000.000.000,-0.057194000000000,246.833.980.000.000.000,21.526.244.000.000.000,A,D,D,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604389,2,17847846,.............,.............,.............,.............,270915231,?,?,?,?,?,?,?,?,?,?,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604389,2,17847847,.............,.............,.............,.............,270915231,?,?,?,?,?,?,?,?,?,?,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604389,2,17847848,DBBDBCDDDBACA,CDABDCBBACBCA,CDABAAACADCBA,DAABABBACBADD,270915231,1.280.000.000.000.000,0.545010000000000,280.011.424.000.000.000,19.406.251.000.000.000,?,J,F,A,A,C,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604389,2,17847849,CADCABCDBBABA,BCCACDDCCACBC,CDDDABADADABC,BCABCBCDBCCDC,270915231,1.280.000.000.000.000,0.702383000000000,288.681.631.000.000.000,18.441.732.000.000.000,A,F,C,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604389,2,17847850,DDAADCBBBAADA,BCADABDDBBABA,CACCACAACACDD,CDADBBADDDC*.,270915231,1.280.000.000.000.000,0.016354000000000,250.885.987.000.000.000,18.136.790.000.000.000,A,K,E,A,A,C,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604389,2,17847851,DACDBCDDDBADA,BACDAACDBBDDB,CCADBCBCAADAB,BABCBBACDCDCC,270915231,1.280.000.000.000.000,1.260.663.000.000.000,319.439.154.000.000.000,21.855.978.000.000.000,B,B,D,A,A,C,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604389,2,17847852,BCCBBCBABCBDA,BBCCDDCBDADDA,ABDCBDAACCBDB,CABABCAAACCAD,270915231,1.280.000.000.000.000,0.466748000000000,275.699.707.000.000.000,25.594.834.000.000.000,B,G,C,A,A,D,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604389,2,17847853,BBAACDCADCDCC,BDBAACBBBCBDC,CCCDCAACDBCDD,ADDCCABADCBCA,270915231,1.280.000.000.000.000,-0.110944000000000,243.872.712.000.000.000,21.525.803.000.000.000,C,H,E,A,A,C,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604389,2,17847854,BDCADCCADAAAD,DABAACDACCDBA,ABCBBC.ABDCBA,CBCDCABADDACA,270915231,1.280.000.000.000.000,-0.529263000000000,220.826.112.000.000.000,20.340.910.000.000.000,B,B,C,A,A,C,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604389,2,17847855,.............,.............,.............,.............,270915231,?,?,?,?,?,?,?,?,?,?,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604389,2,17847856,.............,.............,.............,.............,270915231,?,?,?,?,?,?,?,?,?,?,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604390,1,17847857,DBDCABDDABDBA,BCBACDDCCAADC,DCCBDCCAACADD,BBCBCBDDBACAC,270915231,1.125.000.000.000.000,1.124.018.000.000.000,311.910.921.000.000.000,20.704.471.000.000.000,B,E,C,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604390,1,17847858,CADABDBDABDBA,DDBBDCBBBBCAD,CCBABAADDBDCC,BAABACACCBABA,270915231,1.125.000.000.000.000,-0.455613000000000,224.883.738.000.000.000,19.552.634.000.000.000,B,C,C,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604390,1,17847859,BBBBBCCBBBADA,BCCCADDCBCBDB,CDCCDBAADBDDB,DDCACBCDBCACC,270915231,1.125.000.000.000.000,-0.165100000000000,240.889.076.000.000.000,20.248.904.000.000.000,B,C,C,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604390,1,17847860,CBACBBDCDBAAB,CADBBBAABCCCA,CBCCDADCA*ACC,ACCDAACDADBAB,270915231,1.125.000.000.000.000,-0.638748000000000,214.794.215.000.000.000,23.465.310.000.000.000,C,E,D,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604390,1,17847861,BAADBACDBBACB,DDAACCBBBDACA,AABCCBCADCABC,BAACBBAAABABC,270915231,1.125.000.000.000.000,0.048228000000000,252.642.033.000.000.000,21.415.341.000.000.000,B,E,C,A,A,A,4.8,'ABAIXO DA MEDIA'
2,27044289,3,1,604390,1,17847862,DBBDBCDDABBAD,BBCCACDDBBBAB,CCBDAAACBCCCC,ABCCDDBCCBBDA,270915231,1.125.000.000.000.000,-0.128507000000000,242.905.107.000.000.000,19.542.773.000.000.000,C,A,D,A,A,D,4.8,'ABAIXO DA MEDIA'
