ID_PROVA_BRASIL,ID_REGIAO,ID_UF,ID_MUNICIPIO,ID_AREA,ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,ID_TURMA,ID_TURNO,ID_SERIE,ID_ALUNO,IN_SITUACAO_CENSO,IN_PREENCHIMENTO_PROVA,ID_CADERNO,ID_BLOCO_1,ID_BLOCO_2,TX_RESP_BLOCO_1_LP,TX_RESP_BLOCO_2_LP,TX_RESP_BLOCO_1_MT,TX_RESP_BLOCO_2_MT,IN_PROFICIENCIA,IN_PROVA_BRASIL,ESTRATO_ANEB,PESO_ALUNO_LP,PROFICIENCIA_LP,DESVIO_PADRAO_LP,PROFICIENCIA_LP_SAEB,DESVIO_PADRAO_LP_SAEB,IN_PREENCHIMENTO_QUESTIONARIO,TX_RESP_Q001,TX_RESP_Q002,TX_RESP_Q003,TX_RESP_Q004,TX_RESP_Q005,TX_RESP_Q006,TX_RESP_Q007,TX_RESP_Q008,TX_RESP_Q009,TX_RESP_Q010,TX_RESP_Q011,TX_RESP_Q012,TX_RESP_Q013,TX_RESP_Q014,TX_RESP_Q015,TX_RESP_Q016,TX_RESP_Q017,TX_RESP_Q018,TX_RESP_Q019,TX_RESP_Q020,TX_RESP_Q021,TX_RESP_Q022,TX_RESP_Q023,TX_RESP_Q024,TX_RESP_Q025,TX_RESP_Q026,TX_RESP_Q027,TX_RESP_Q028,TX_RESP_Q029,TX_RESP_Q030,TX_RESP_Q031,TX_RESP_Q032,TX_RESP_Q033,TX_RESP_Q034,TX_RESP_Q035,TX_RESP_Q036,TX_RESP_Q037,TX_RESP_Q038,TX_RESP_Q039,TX_RESP_Q040,TX_RESP_Q041,TX_RESP_Q042,TX_RESP_Q043,TX_RESP_Q044,TX_RESP_Q045,TX_RESP_Q046,TX_RESP_Q047,TX_RESP_Q048,TX_RESP_Q049,TX_RESP_Q050,TX_RESP_Q051,TX_RESP_Q052,TX_RESP_Q053,TX_RESP_Q054,TX_RESP_Q055,TX_RESP_Q056,TX_RESP_Q057,'RESULTADO IDEB',CONDICAO
2015,2,27,2709152,2,27044289,3,1,604389,2,9,17847834,1,0,21,7,3,.............,.............,.............,.............,0,1,270915231,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604389,2,9,17847835,1,1,15,1,4,ACBDCDDCBADBD,BDCCAACDBBDAA,CACDBBDCBDAAC,ACDDBDBBABDAB,1,1,270915231,1.280.000.000.000.000,0.015536000000000,0.388054,250.840.920.000.000.000,21.379.200.000.000.000,1,B,B,B,C,B,B,B,C,B,A,B,B,B,D,D,C,A,A,E,A,A,A,D,A,A,A,A,A,A,A,A,A,B,B,B,B,A,A,B,A,B,A,A,A,B,B,A,B,A,A,A,A,B,A,A,B,C,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604389,2,9,17847836,1,1,19,5,1,CABADACAD.CDA,BABCCDCADCCDB,CCAADCCCDDBDD,DCCCDBDDDADAC,1,1,270915231,1.280.000.000.000.000,-0.469882000000000,0.369569,224.097.611.000.000.000,20.360.799.000.000.000,1,B,B,I,E,B,B,B,B,B,A,B,A,A,B,D,E,A,A,B,A,A,A,B,B,B,A,A,A,A,A,A,A,B,B,B,B,B,A,B,B,B,B,A,A,B,B,A,A,A,A,A,A,A,A,A,B,A,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604389,2,9,17847837,1,1,14,7,2,CDBDACCDACABA,BDCCACCDDADDC,CCAABBADBDCBC,ACCBDBAAACBDC,1,1,270915231,1.280.000.000.000.000,-0.621182000000000,0.405259,215.761.985.000.000.000,22.327.081.000.000.000,1,A,B,K,D,A,B,A,B,A,A,A,A,B,B,D,F,A,A,C,A,B,A,E,A,A,B,A,A,A,A,A,?,?,?,?,?,?,B,B,B,C,A,B,D,A,A,A,A,A,A,B,A,A,A,A,B,A,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604389,2,9,17847838,1,0,1,1,2,.............,.............,.............,.............,0,1,270915231,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604389,2,9,17847839,1,0,6,6,7,.............,.............,.............,.............,0,1,270915231,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604389,2,9,17847840,1,1,9,2,4,DDAADCCADADAA,BDBABACDCACAB,DDADBABABDCCD,CACDCDBBDCDBD,1,1,270915231,1.280.000.000.000.000,-0.767915000000000,0.421919,207.677.970.000.000.000,23.244.937.000.000.000,1,B,B,C,D,D,B,A,B,A,A,B,C,B,C,D,E,C,B,F,A,A,B,E,A,A,B,B,A,A,A,A,B,A,A,A,A,A,A,B,B,B,A,D,D,B,B,C,B,B,A,B,B,A,B,B,B,C,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604389,2,9,17847841,1,1,1,1,2,BCCBCDBCDDCBC,ADACDCCADADAA,AADDCBDCBBDBC,DAAABBAABABCA,1,1,270915231,1.280.000.000.000.000,-0.349428000000000,0.34315,230.733.826.000.000.000,18.905.287.000.000.000,1,B,C,F,E,B,B,B,B,A,A,B,A,A,C,D,C,A,B,E,A,A,B,G,B,B,B,A,A,A,A,B,?,?,?,?,B,?,?,C,C,B,A,B,C,B,B,A,B,A,A,C,B,A,C,A,B,A,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604389,2,9,17847842,1,1,13,6,1,DBDBBCBBBBBDA,BCAACDDCCACDD,AABCAABACBBDA,DDBADDCCBCCDC,1,1,270915231,1.280.000.000.000.000,1.046.065.000.000.000,0.383977,307.616.229.000.000.000,21.154.584.000.000.000,1,A,A,J,D,C,B,C,B,B,A,B,B,B,C,C,E,A,A,C,A,A,A,D,A,A,A,A,A,A,A,A,B,B,B,A,A,A,B,B,B,A,A,D,B,B,B,A,A,A,A,A,A,A,A,A,A,C,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604389,2,9,17847843,1,1,11,4,6,BBDDAACDBBADB,ADBBBCBBDCADA,ABCCDDACCACDA,DBDCBCAACCBCC,1,1,270915231,1.280.000.000.000.000,0.672521000000000,0.399092,287.036.433.000.000.000,21.987.320.000.000.000,1,A,A,E,D,C,A,B,B,B,A,B,A,A,B,D,F,A,A,A,B,B,B,A,B,B,A,A,B,B,A,B,C,A,B,C,B,C,C,C,C,C,C,A,A,B,C,A,B,A,A,A,B,A,A,A,C,A,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604389,2,9,17847844,1,1,8,1,3,CCAACDDCCCBAC,DDADACDADCDDD,ABADCBCCBCCDC,CACDDDACDBCAB,1,1,270915231,1.280.000.000.000.000,-0.125168000000000,0.372887,243.089.064.000.000.000,20.543.599.000.000.000,1,B,C,B,C,C,B,B,B,B,A,B,A,B,B,D,B,A,C,F,A,A,B,G,B,B,B,B,A,A,A,A,C,B,C,C,A,A,A,B,C,C,A,B,B,B,B,A,B,A,A,A,A,B,B,A,A,A,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604389,2,9,17847845,1,1,16,2,5,CDACDDCCDBDDA,CACACABDCCDBA,CCDCBDACBBCAD,CACCCADDCADCB,1,1,270915231,1.280.000.000.000.000,-0.057194000000000,0.390723,246.833.980.000.000.000,21.526.244.000.000.000,1,B,A,D,D,B,B,A,B,B,A,A,A,A,B,D,F,A,A,A,B,B,A,D,A,A,A,A,A,A,A,B,B,A,B,B,A,B,A,B,B,A,A,C,C,B,B,A,B,A,A,A,A,A,A,A,B,A,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604389,2,9,17847846,1,0,4,4,5,.............,.............,.............,.............,0,1,270915231,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604389,2,9,17847847,1,0,9,2,4,.............,.............,.............,.............,0,1,270915231,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604389,2,9,17847848,1,1,17,3,6,DBBDBCDDDBACA,CDABDCBBACBCA,CDABAAACADCBA,DAABABBACBADD,1,1,270915231,1.280.000.000.000.000,0.545010000000000,0.352243,280.011.424.000.000.000,19.406.251.000.000.000,1,B,?,J,F,A,A,A,B,A,A,A,A,A,B,B,F,A,A,G,A,A,A,G,B,B,A,A,A,A,A,A,C,B,B,C,B,C,A,B,C,C,B,C,A,B,B,A,B,A,A,D,D,B,B,A,C,C,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604389,2,9,17847849,1,1,7,7,1,CADCABCDBBABA,BCCACDDCCACBC,CDDDABADADABC,BCABCBCDBCCDC,1,1,270915231,1.280.000.000.000.000,0.702383000000000,0.334736,288.681.631.000.000.000,18.441.732.000.000.000,1,B,A,F,C,B,B,B,B,B,A,B,A,A,B,C,D,A,A,A,B,?,A,A,B,?,B,A,A,A,A,A,B,B,C,B,B,C,B,B,C,C,B,B,B,B,C,A,A,A,A,A,B,A,B,B,B,A,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604389,2,9,17847850,1,1,6,6,7,DDAADCBBBAADA,BCADABDDBBABA,CACCACAACACDD,CDADBBADDDC*.,1,1,270915231,1.280.000.000.000.000,0.016354000000000,0.329201,250.885.987.000.000.000,18.136.790.000.000.000,1,A,A,K,E,B,B,B,B,A,A,A,A,A,B,C,B,A,A,B,?,?,B,A,B,B,B,A,A,A,A,B,C,A,?,C,C,A,A,B,C,B,C,E,A,B,A,A,B,A,A,A,A,A,B,A,B,C,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604389,2,9,17847851,1,1,3,3,4,DACDBCDDDBADA,BACDAACDBBDDB,CCADBCBCAADAB,BABCBBACDCDCC,1,1,270915231,1.280.000.000.000.000,1.260.663.000.000.000,0.396708,319.439.154.000.000.000,21.855.978.000.000.000,1,B,B,B,D,B,C,B,B,A,A,B,C,A,C,D,F,A,A,?,A,A,A,?,A,A,B,A,A,A,A,A,C,A,B,B,B,C,B,B,C,C,B,A,C,B,?,A,A,A,A,A,A,A,B,A,B,C,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604389,2,9,17847852,1,1,20,6,2,BCCBBCBABCBDA,BBCCDDCBDADDA,ABDCBDAACCBDB,CABABCAAACCAD,1,1,270915231,1.280.000.000.000.000,0.466748000000000,0.464572,275.699.707.000.000.000,25.594.834.000.000.000,1,A,B,G,C,C,A,B,B,A,A,B,B,C,C,D,E,A,A,F,A,A,B,C,A,B,A,A,A,A,A,A,?,?,?,?,?,?,?,C,B,B,C,D,B,B,B,B,A,A,A,B,?,A,B,A,B,D,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604389,2,9,17847853,1,1,5,5,6,BBAACDCADCDCC,BDBAACBBBCBDC,CCCDCAACDBCDD,ADDCCABADCBCA,1,1,270915231,1.280.000.000.000.000,-0.110944000000000,0.390715,243.872.712.000.000.000,21.525.803.000.000.000,1,A,C,H,E,C,A,C,C,B,A,B,B,D,C,D,E,A,A,F,A,A,B,F,A,A,A,A,A,A,A,A,B,A,B,B,B,A,A,B,A,B,A,B,A,B,A,A,A,A,A,A,A,A,B,A,A,C,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604389,2,9,17847854,1,1,2,2,3,BDCADCCADAAAD,DABAACDACCDBA,ABCBBC.ABDCBA,CBCDCABADDACA,1,1,270915231,1.280.000.000.000.000,-0.529263000000000,0.369208,220.826.112.000.000.000,20.340.910.000.000.000,1,B,B,B,C,B,C,C,B,B,A,B,A,A,B,C,D,A,A,C,A,A,C,A,B,B,A,A,A,A,A,B,C,B,B,C,B,C,C,B,B,C,B,B,B,B,B,A,A,A,A,B,B,A,B,A,B,C,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604389,2,9,17847855,1,0,10,3,5,.............,.............,.............,.............,0,1,270915231,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604389,2,9,17847856,1,0,11,4,6,.............,.............,.............,.............,0,1,270915231,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604390,1,9,17847857,1,1,7,7,1,DBDCABDDABDBA,BCBACDDCCAADC,DCCBDCCAACADD,BBCBCBDDBACAC,1,1,270915231,1.125.000.000.000.000,1.124.018.000.000.000,0.375807,311.910.921.000.000.000,20.704.471.000.000.000,1,B,B,E,C,B,A,A,B,B,A,A,A,A,B,D,D,A,A,E,A,A,B,G,A,A,A,A,A,A,A,B,C,B,B,C,C,A,A,B,C,C,B,A,C,B,A,C,A,A,A,B,A,A,B,A,B,A,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604390,1,9,17847858,1,1,17,3,6,CADABDBDABDBA,DDBBDCBBBBCAD,CCBABAADDBDCC,BAABACACCBABA,1,1,270915231,1.125.000.000.000.000,-0.455613000000000,0.3549,224.883.738.000.000.000,19.552.634.000.000.000,1,B,B,C,C,B,B,B,B,B,B,A,A,A,B,E,E,A,A,B,A,A,A,G,A,A,A,A,A,A,A,A,C,B,B,B,B,A,B,B,C,B,C,B,A,B,C,A,A,A,A,A,A,A,A,A,A,A,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604390,1,9,17847859,1,1,13,6,1,BBBBBCCBBBADA,BCCCADDCBCBDB,CDCCDBAADBDDB,DDCACBCDBCACC,1,1,270915231,1.125.000.000.000.000,-0.165100000000000,0.367538,240.889.076.000.000.000,20.248.904.000.000.000,1,A,B,C,C,B,B,B,B,B,A,B,A,A,B,D,C,A,A,D,A,A,B,F,A,A,A,A,A,A,A,A,A,B,B,A,B,B,B,B,B,B,B,B,B,B,A,A,B,A,A,A,B,A,A,A,A,A,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604390,1,9,17847860,1,1,10,3,5,CBACBBDCDBAAB,CADBBBAABCCCA,CBCCDADCA*ACC,ACCDAACDADBAB,1,1,270915231,1.125.000.000.000.000,-0.638748000000000,0.425919,214.794.215.000.000.000,23.465.310.000.000.000,1,A,C,E,D,B,A,B,B,A,A,A,A,A,B,E,E,A,A,G,A,A,A,G,A,A,A,A,A,A,A,A,?,?,B,?,?,?,?,B,B,B,A,B,E,B,B,A,B,A,A,A,B,B,A,B,B,A,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604390,1,9,17847861,1,1,11,4,6,BAADBACDBBACB,DDAACCBBBDACA,AABCCBCADCABC,BAACBBAAABABC,1,1,270915231,1.125.000.000.000.000,0.048228000000000,0.38871,252.642.033.000.000.000,21.415.341.000.000.000,1,B,B,E,C,C,C,B,C,A,A,B,B,B,B,C,D,A,A,B,A,A,A,C,A,A,A,A,A,A,A,A,C,B,B,B,C,B,B,B,B,C,B,B,C,A,B,A,B,A,A,B,A,B,A,A,B,A,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604390,1,9,17847862,1,1,3,3,4,DBBDBCDDABBAD,BBCCACDDBBBAB,CCBDAAACBCCCC,ABCCDDBCCBBDA,1,1,270915231,1.125.000.000.000.000,-0.128507000000000,0.354721,242.905.107.000.000.000,19.542.773.000.000.000,1,A,C,A,D,?,B,B,B,?,A,A,A,A,B,C,E,A,A,?,A,A,B,?,B,?,A,A,A,A,A,A,B,B,B,B,B,B,B,B,C,C,B,A,C,A,?,A,B,A,B,B,A,A,B,A,A,D,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604390,1,9,17847863,1,1,8,1,3,B*AACDDCCACDC,DCCCBCDDDBBCD,BCCDDBCDBDDCC,CCBDBCBCBCCCA,1,1,270915231,1.125.000.000.000.000,0.512169000000000,0.324703,278.202.103.000.000.000,17.888.980.000.000.000,1,B,B,D,C,B,B,B,B,A,A,A,A,A,B,D,F,A,A,A,B,A,A,C,A,A,A,A,A,A,A,B,B,B,B,B,C,A,B,C,C,C,C,D,B,B,B,A,B,A,A,B,A,?,C,A,B,C,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604390,1,9,17847864,1,0,2,2,3,.............,.............,.............,.............,0,1,270915231,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604390,1,9,17847865,1,1,6,6,7,ADBBBBBBBBAAA,DBACABDDDBBAA,ABCDABAACBDBA,DCDADBBADCDBB,1,1,270915231,1.125.000.000.000.000,-0.003701000000000,0.336826,249.781.089.000.000.000,18.556.877.000.000.000,1,A,B,G,C,D,B,C,C,A,A,B,B,C,B,D,C,A,B,F,A,A,A,G,A,A,A,A,A,A,A,B,C,B,B,A,A,C,A,B,C,C,?,C,A,A,C,A,A,A,B,B,A,B,C,A,B,C,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604390,1,9,17847866,1,1,16,2,5,CCDCDBCDDADBD,CBCABACACBDBB,DBCBBDAABCDBC,DACBCADCBBCCA,1,1,270915231,1.125.000.000.000.000,-0.666992000000000,0.385083,213.238.158.000.000.000,21.215.517.000.000.000,1,B,B,C,C,C,A,B,B,A,A,B,A,A,B,C,D,A,A,D,A,A,A,G,A,A,A,A,B,B,B,B,C,B,B,B,B,A,B,B,C,C,B,D,A,B,A,A,A,A,A,B,B,A,A,A,B,C,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604390,1,9,17847867,1,1,12,5,7,CADACDCACBDDB,DBDCBBDDABBBD,DDABCBBCCAABD,CBADDCBDACAAD,1,1,270915231,1.125.000.000.000.000,0.698031000000000,0.313602,288.441.865.000.000.000,17.277.389.000.000.000,1,B,B,E,C,D,B,B,C,B,A,A,B,A,B,D,D,A,A,E,A,A,B,E,A,B,A,A,A,A,A,A,A,A,B,B,A,B,A,B,C,B,B,B,C,B,B,A,A,A,A,A,B,A,A,B,B,A,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604390,1,9,17847868,1,1,14,7,2,CACAADCBBDABA,DDAADAAADACDA,CCCBBACADDDDB,DBBDADAAACDCD,1,1,270915231,1.125.000.000.000.000,-0.611809000000000,0.412893,216.278.375.000.000.000,22.747.664.000.000.000,1,A,B,B,C,B,B,B,B,B,A,B,A,A,B,C,D,A,A,C,A,A,A,E,A,A,A,A,A,A,A,A,A,B,A,C,A,A,A,B,B,B,A,D,E,A,A,A,B,A,A,A,A,B,A,A,B,A,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604390,1,9,17847869,1,1,17,3,6,DAADBCDDDBACA,BBBBBCBBBABDA,CDCDBCCDDABAC,CBACACAACBBCD,1,1,270915231,1.125.000.000.000.000,1.044.090.000.000.000,0.340908,307.507.419.000.000.000,18.781.768.000.000.000,1,A,B,L,D,B,C,B,C,A,A,A,A,A,C,E,D,A,B,B,A,B,C,G,A,B,A,A,B,A,A,B,C,A,A,B,A,C,B,A,C,C,C,D,E,B,C,A,A,A,A,B,B,A,A,A,A,C,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604390,1,9,17847870,1,0,1,1,2,.............,.............,.............,.............,0,1,270915231,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604390,1,9,17847871,1,1,12,5,7,CBDABDCACCDCA,CBBCABDDCBABA,CCCDCAADCABCD,CAADBCBDADBDD,1,1,270915231,1.125.000.000.000.000,0.620205000000000,0.315655,284.154.169.000.000.000,17.390.495.000.000.000,1,B,?,L,D,B,A,B,B,A,A,B,A,A,B,D,D,A,A,E,A,A,C,G,A,A,A,A,A,A,A,B,B,C,B,B,A,A,A,B,B,A,B,A,B,B,B,A,A,A,A,B,A,B,B,A,C,A,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604390,1,9,17847872,1,1,5,5,6,CABABACACBDAA,AAABBCBBBCADA,CBBCAABDABAAD,ADDDAABADCAAA,1,1,270915231,1.125.000.000.000.000,0.378504000000000,0.33879,270.838.048.000.000.000,18.665.080.000.000.000,1,B,E,G,C,D,B,B,B,B,B,B,B,B,B,C,F,A,A,C,A,A,A,E,A,A,B,A,A,A,A,A,B,B,A,B,B,B,B,B,C,C,B,C,A,B,A,A,B,A,A,A,A,B,B,B,B,C,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604390,1,9,17847873,1,1,4,4,5,BACDAACDBBDDC,CABACDCACCBDA,AABCDBACCBCDB,CDBDBCBDCAADC,1,1,270915231,1.125.000.000.000.000,1.730.741.000.000.000,0.440931,345.337.332.000.000.000,24.292.372.000.000.000,1,A,B,J,C,D,D,C,B,A,A,A,B,C,C,D,E,A,A,F,A,A,B,G,A,B,B,A,A,A,A,A,B,B,B,B,B,B,A,A,B,B,B,D,B,B,B,A,A,A,A,A,B,A,A,A,A,A,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604390,1,9,17847874,1,1,21,7,3,CADBBDDBBBDBC,DCCCDCADABCCD,CABDBBAADDADD,CDCDDAAAAABAB,1,1,270915231,1.125.000.000.000.000,-0.729420000000000,0.371236,209.798.789.000.000.000,20.452.640.000.000.000,1,B,A,F,C,D,A,B,B,A,A,B,A,B,C,D,F,A,A,E,A,A,A,E,A,A,A,A,A,A,A,A,B,B,A,B,B,A,A,A,B,B,A,D,B,B,A,A,A,A,A,B,A,A,A,A,A,A,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604390,1,9,17847875,1,1,11,4,6,BBCDDACCBBDBB,ADABBCBBDDADA,BA*BBADDBCCBD,ADCCBCBACABDD,1,1,270915231,1.125.000.000.000.000,0.262042000000000,0.420259,264.421.765.000.000.000,23.153.482.000.000.000,1,B,B,F,C,A,A,A,B,?,A,B,A,A,B,D,E,A,A,E,A,A,A,E,A,A,A,A,A,A,A,B,C,B,A,C,A,C,C,B,C,C,C,D,C,B,B,A,A,A,B,B,A,B,B,A,B,C,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604390,1,9,17847876,1,1,18,4,7,BABDADDDABABB,BCDBAACDABABA,BBACDDAACADBD,ADADDBCDDADCA,1,1,270915231,1.125.000.000.000.000,-0.058468000000000,0.362838,246.763.791.000.000.000,19.989.966.000.000.000,1,A,B,D,B,C,B,A,B,A,A,A,A,A,B,D,F,A,A,G,B,B,A,G,A,A,A,A,A,A,A,A,C,B,B,C,A,B,C,B,C,B,A,C,E,B,A,A,A,A,A,A,A,A,B,A,B,A,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604390,1,9,17847877,1,0,10,3,5,.............,.............,.............,.............,0,1,270915231,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604390,1,9,17847878,1,1,15,1,4,BCAACDDCCACAC,BDDDACDDBBADB,BBBACBDDBDCCC,BBDCDBACCACBC,1,1,270915231,1.125.000.000.000.000,0.670930000000000,0.39895,286.948.780.000.000.000,21.979.497.000.000.000,1,A,B,H,E,C,A,B,B,B,B,B,B,B,B,D,D,A,A,C,A,A,A,C,A,A,A,A,A,A,A,B,B,B,B,B,B,B,A,C,B,B,A,B,E,A,A,A,C,A,B,D,B,A,A,A,B,C,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604390,1,9,17847879,1,1,14,7,2,CDDCABDDABABB,BDAADBCADADDC,DCDDBBBADDBBB,ADCCADAAACBBA,1,1,270915231,1.125.000.000.000.000,0.728542000000000,0.344352,290.122.819.000.000.000,18.971.510.000.000.000,1,B,B,G,C,C,A,C,B,B,A,A,A,B,C,D,C,A,A,C,A,A,B,G,A,B,A,A,A,A,A,A,C,B,B,C,C,C,A,C,C,C,B,D,E,B,B,A,A,A,A,?,B,B,C,A,B,C,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604390,1,9,17847880,1,1,5,5,6,CBCAADCACC*BB,ACCBACBBDCADA,CDBDCABDBCDBC,ABACDABACCDBA,1,1,270915231,1.125.000.000.000.000,0.605564000000000,0.383532,283.347.547.000.000.000,21.130.068.000.000.000,1,A,A,J,D,D,A,B,B,B,A,B,B,C,C,D,E,A,A,F,A,A,C,C,A,B,A,A,A,A,A,A,C,B,C,C,C,C,A,C,B,B,C,B,B,B,B,C,B,B,A,A,B,B,C,A,A,C,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604390,1,9,17847881,1,1,13,6,1,ABADBCBBBACDA,BCBBADDCCCDCD,BAABABBAABCDA,CDDDDBCDBDDCC,1,1,270915231,1.125.000.000.000.000,0.066105000000000,0.339314,253.626.937.000.000.000,18.693.949.000.000.000,1,A,B,C,C,B,B,B,B,A,A,B,B,A,B,C,D,A,A,E,A,A,B,G,A,A,B,A,A,A,A,A,B,B,A,A,B,B,A,B,C,A,A,D,D,?,A,C,B,A,A,B,A,A,B,A,A,A,4.8,'ABAIXO DA MEDIA'
